Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Product_ID,Product,Amount_INR,Channel,Branch_Name,State,RM_Name,Status,Narration,GST_INR,Processing_Fee_INR,Net_Amount_INR
TXN5451132,CUST86619,28-07-2015,imps,PRD0001,Home Loan,1565721.64,ATM,West Zone,Uttar Pradesh,Rajesh Sharma,Pending,IMPS - Home Loan - Jul 2015,281829.9,410.75,1283480.99
TXN7899829,CUST47982,02-Oct-11,RTGS,PRD0004,Gold Loan,4551797.71,POS,  East Zone,Odisha,Rahul Sharma,Failed,RTGS - Gold Loan - Oct 2011,0,93.17,4551704.54
TXN7239773,CUST79932,03-06-2021,RTGS,PRD0010,fixed deposit,1486906.83,Internet Banking,North Zone,Odisha,Kavitha Subramanian,Under Review,RTGS - Fixed Deposit - Jun 2021,267643.23,358.23,1218905.37
TXN7215428,CUST23614,30-04-2022,EMI Payment,PRD0001,Home Loan,441279.07,NEFT/RTGS,Central Zone,telangana,  Deepa Krishnan,Completed,EMI Payment - Home Loan - Apr 2022,79430.23,193.52,361655.32
TXN4486407,CUST35652,07-Jul-24,  NEFT,PRD0006,BUSINESS LOAN,964443.95,  ATM,West Zone,Maharashtra,Priya Nair,Completed,NEFT - Business Loan - Jul 2024,0,481.74,963962.21
TXN4862718,CUST38329,08-09-2024,Penalty Charge,PRD0004,Gold Loan,195361.29,NEFT/RTGS,central zone,maharashtra,Kavitha Subramanian,Completed,Penalty Charge - Gold Loan - Sep 2024,0,118.78,195242.51
TXN6971715,CUST93472,02-Feb-19,EMI Payment,PRD0011,Recurring Deposit,1489617.03,Mobile App,North Zone,Andhra Pradesh,amit patel,Reversed,EMI Payment - Recurring Deposit - Feb 2019,268131.07,322.39,1221163.57
TXN1051081,CUST76093,02-01-2015,Transfer,PRD0012,Mutual Fund,1257594.49,BRANCH,Central Zone,Telangana,Nitin Joshi,Pending,Transfer - Mutual Fund - Jan 2015,0,41.62,1257552.87
TXN2466925,CUST38110,25-06-2020,  Cash Withdrawal,PRD0001,  Home Loan,1354707.04,NEFT/RTGS,Central Zone,Kerala,Rajesh Sharma,Reversed,Cash Withdrawal - Home Loan - Sep 2022,243847.27,0,1110532.17
TXN1894881,CUST19432,08-07-2025,Credit,PRD0004,Gold Loan,2080739.39,POS,EAST ZONE,Tamil Nadu,Rajesh Sharma,Completed,Credit - Gold Loan - Jul 2025,0,380.82,2080358.57
TXN4531509,CUST75350,07-Feb-12,Cash Withdrawal,PRD0008,Credit Card,1318004.89,Branch,South Zone,Delhi,Anita Bose,Completed,Cash Withdrawal - Credit Card - Feb 2012,237240.88,139.54,1080624.47
TXN5884476,CUST63848,30-03-2015,Cash Deposit,PRD0007,loan against property,Rs.1028205.4,ATM,East Zone,  West Bengal,Anita Bose,Completed,Cash Deposit - Loan Against Property - Jul 2014,0,162.5,4251535.47
TXN1161549,CUST36041,24-06-2010,NEFT,PRD0011,Recurring Deposit,123425.92,ATM,WEST ZONE,gujarat,Kavitha Subramanian,Completed,NEFT - Recurring Deposit - Sep 2021,22216.67,398.41,100810.84
TXN7401597,CUST33206,05-06-2017,Transfer,PRD0012,Mutual Fund,2616352.73,mobile app,WEST ZONE,  Andhra Pradesh,Meena Iyer,Under Review,Transfer - Mutual Fund - Jun 2017,470943.49,451.42,2144957.82
TXN1620682,CUST36186,09-04-2019,  Cash Deposit,PRD0014,OD Facility,2560695.97,ATM,South Zone,Gujarat,Nitin Joshi,Reversed,Credit - OD Facility - Jun 2020,0,221.39,2560474.58
TXN1331042,CUST77552,08-04-2013,Interest Credit,PRD0007,Loan Against Property,2528619.53,POS,Central Zone,West Bengal,Ramesh Yadav,Failed,Interest Credit - Loan Against Property - Aug 2013,0,64.72,2528554.81
TXN3305960,CUST59054,01-01-2015,PENALTY CHARGE,PRD0012,Mutual Fund,Rs.3968382.02,Internet Banking,Central Zone,  Tamil Nadu,Kavitha Subramanian,Completed,Penalty Charge - Mutual Fund - Jan 2015,0,172.28,3968209.74
TXN9324414,CUST61721,07-11-2017,Debit,PRD0009,Savings Account,1521945,ATM,East Zone,Madhya Pradesh,Amit Patel,Failed,Debit - Savings Account - Nov 2017,273950.1,401.39,1247593.51
TXN5248060,CUST11052,03-06-2015,Debit,PRD0005,Education Loan,4975465.51,Phone Banking,North Zone,Andhra Pradesh,Anita Bose,Failed,Debit - Education Loan - Sep 2019,0,74.92,4975390.59
TXN2009918,CUST91490,07-11-2013,IMPS,PRD0014,OD Facility,2941064.37,Mobile App,Central Zone,rajasthan,Nitin Joshi,Under Review,IMPS - OD Facility - Jul 2014,0,338.43,2940725.94
TXN4737153,CUST82973,30-08-2022,Penalty Charge,PRD0011,Recurring Deposit,2393650.8,ATM,WEST ZONE,Tamil Nadu,Meena Iyer,Completed,Penalty Charge - Recurring Deposit - Aug 2015,430857.14,412.47,Rs.1962381.19
TXN8860178,CUST68479,11-02-2016,IMPS,PRD0013,  Insurance,4369054.9,  ATM,West Zone,Andhra Pradesh,Rajesh Sharma,Failed,IMPS - Insurance - Feb 2016,0,255.72,4368799.18
TXN6059056,CUST46915,07-07-2022,cash withdrawal,PRD0007,Loan Against Property,2626026.85,NEFT/RTGS,Central Zone,Haryana,Kavitha Subramanian,Reversed,Cash Withdrawal - Loan Against Property - Jul 2022,0,23.38,2626003.47
TXN4615499,CUST66371,15-09-2014,NEFT,PRD0002,personal loan,3454349.61,Branch,west zone,Rajasthan,Sanjay Gupta,Reversed,NEFT - Personal Loan - Sep 2012,621782.93,155.36,2832411.32
TXN3364632,CUST28659,28-05-2023,Cash Withdrawal,PRD0008,Credit Card,1853327.24,Internet Banking,East Zone,Delhi,Amit Patel,Completed,Cash Withdrawal - Credit Card - May 2023,333598.9,Rs.490.54,1519237.8
TXN4312137,CUST89954,05-09-2016,  Cash Deposit,PRD0014,OD Facility,1048057.51,Phone Banking,west zone,Andhra Pradesh,Mohan Das,Pending,Debit - OD Facility - Sep 2016,188650.35,276.77,859130.39
TXN2598746,CUST47408,18-05-2022,Cash Deposit,PRD0013,Insurance,9813.35,ATM,South Zone,Telangana,Meena Iyer,Failed,Cash Deposit - Insurance - May 2022,1766.4,20.56,8026.39
TXN4236090,CUST78740,25-02-2013,RTGS,PRD0003,  Auto Loan,136089.59,Phone Banking,NORTH ZONE,  Haryana,Vijay Kumar,Pending,RTGS - Auto Loan - Feb 2013,0,290.28,135799.31
TXN1686830,CUST79228,02-11-2017,Credit,PRD0006,BUSINESS LOAN,Rs.3905138.41,Phone Banking,East Zone,PUNJAB,  Lalita Devi,failed,Credit - Business Loan - Nov 2017,0,245.04,3904893.37
TXN2807295,CUST40427,18-Dec-22,Loan Disbursal,PRD0006,Business Loan,2871796,POS,central zone,Punjab,Amit Patel,Under Review,Loan Disbursal - Business Loan - Dec 2022,Rs.516923.28,341.7,2354531.02
TXN1228038,CUST71875,05-04-2019,Debit,PRD0013,INSURANCE,1701968.2,phone banking,South Zone,PUNJAB,Kavitha Subramanian,Pending,Debit - Insurance - May 2019,306354.28,192.5,1395421.42
TXN1292587,CUST98502,01-02-2012,loan disbursal,PRD0013,Insurance,4971686.48,ATM,EAST ZONE,  Maharashtra,SANJAY GUPTA,Failed,Loan Disbursal - Insurance - Mar 2016,0,350.49,4076432.42
TXN1445521,CUST87912,14-06-2017,RTGS,PRD0014,OD FACILITY,4919876.92,Internet Banking,Central Zone,Karnataka,Mohan Das,Reversed,RTGS - OD Facility - Jun 2017,0,0,4919451.67
TXN1868100,CUST74922,16-12-2017,UPI,PRD0009,Savings Account,2775064.2,POS,East Zone,Punjab,ARUN MEHTA,Failed,UPI - Savings Account - Dec 2017,499511.56,30.77,2275521.87
TXN9494914,CUST83399,20-02-2017,credit,PRD0002,Personal Loan,4373496.12,POS,EAST ZONE,uttar pradesh,Amit Patel,Under Review,Credit - Personal Loan - Feb 2017,787229.3,124.5,3586142.32
TXN7815292,CUST59501,16-05-2011,UPI,PRD0006,  Business Loan,678054.75,NEFT/RTGS,North Zone,Rajasthan,  Amit Patel,Under Review,UPI - Business Loan - Oct 2012,122049.85,393.94,555610.96
TXN7160829,CUST93284,02-04-2011,Cash Withdrawal,PRD0013,Insurance,113618.11,ATM,CENTRAL ZONE,uttar pradesh,Ramesh Yadav,Under Review,Cash Withdrawal - Insurance - Apr 2011,20451.26,99.86,93066.99
TXN3849881,CUST93284,03-05-2022,Cash Withdrawal,PRD0013,Insurance,113618.11,ATM,Central Zone,Uttar Pradesh,Ramesh Yadav,Completed,Cash Withdrawal - Insurance - Apr 2011,20451.26,99.86,93066.99
TXN7260015,CUST86273,01-02-2012,Debit,PRD0006,Business Loan,2759272.52,  ATM,EAST ZONE,Gujarat,Amit Patel,Pending,Debit - Business Loan - Dec 2023,496669.05,0,2262480.06
TXN2865863,CUST21728,21-04-2010,LOAN DISBURSAL,PRD0002,Personal Loan,1814806.31,Phone Banking,West Zone,Andhra Pradesh,Amit Patel,Pending,Loan Disbursal - Personal Loan - May 2018,Rs.326665.14,109.34,1488031.83
TXN8936168,CUST12933,14-Jan-19,IMPS,PRD0010,fixed deposit,4830668.05,ATM,south zone,Haryana,MEENA IYER,Reversed,IMPS - Fixed Deposit - Jan 2019,0,0,4830450.03
TXN9113207,CUST22492,13-10-2022,Credit,PRD0013,Insurance,3661243.63,Internet Banking,East Zone,Tamil Nadu,Mohan Das,Pending,Credit - Insurance - Oct 2022,0,117.73,3661125.9
TXN4309374,CUST15881,09-01-2019,Interest Credit,PRD0002,Personal Loan,3236089.68,POS,South Zone,Rajasthan,Amit Patel,Pending,Interest Credit - Personal Loan - Jan 2019,582496.14,105.12,2653488.42
TXN9538905,CUST76448,06-Aug-14,transfer,PRD0005,EDUCATION LOAN,1381270.89,  Internet Banking,Central Zone,West Bengal,Anita Bose,Completed,Transfer - Education Loan - Aug 2014,248628.76,213.88,1132428.25
TXN2754132,CUST60194,08-Jul-17,  EMI Payment,PRD0007,Loan Against Property,1635796.74,Mobile App,South Zone,Rajasthan,Mohan Reddy,Failed,Cash Deposit - Loan Against Property - Jul 2017,294443.41,383.74,1340969.59
TXN6995797,CUST51116,25-06-2024,IMPS,PRD0008,Credit Card,636326.9,Branch,east zone,GUJARAT,Meena Iyer,Completed,IMPS - Credit Card - Jun 2024,0,81.29,636245.61
TXN9615904,CUST26187,22-05-2018,Credit,PRD0007,LOAN AGAINST PROPERTY,3114733.16,ATM,west zone,Delhi,Amit Patel,Pending,Credit - Loan Against Property - May 2018,560651.97,286.79,2553794.4
TXN1557788,CUST65685,07-10-2010,Transfer,PRD0011,Recurring Deposit,166420.15,  ATM,West Zone,Rajasthan,Sanjay Gupta,Failed,Transfer - Recurring Deposit - Oct 2010,29955.63,473.82,135990.7
TXN8640852,CUST76341,27-05-2023,TRANSFER,PRD0017,Auto Loan,717467.24,ATM,Central Zone,uttar pradesh,  Mohan Das,Under Review,Transfer - Auto Loan - May 2023,0,456.27,717010.97
TXN9284534,CUST41696,24-08-2024,Loan Disbursal,PRD0001,Home Loan,1432974.34,POS,  North Zone,Madhya Pradesh,sanjay gupta,Failed,Loan Disbursal - Home Loan - Aug 2024,257935.38,93.56,1174945.4
TXN3496717,CUST30207,03-08-2016,Penalty Charge,PRD0010,Fixed Deposit,3310149.1,NEFT/RTGS,East Zone,Punjab,Vijay Kumar,Failed,Penalty Charge - Fixed Deposit - Aug 2016,595826.84,374.12,Rs.2713948.14
TXN7788057,CUST18601,25-01-2019,penalty charge,PRD0013,Insurance,3660377.92,internet banking,South Zone,  Andhra Pradesh,Ramesh Yadav,Pending ,Penalty Charge - Insurance - Jan 2019,658868.03,35.64,3001474.25
TXN7107582,CUST40830,24-06-2010,Cash Withdrawal,PRD0009,Savings Account,4884313.66,Internet Banking,South Zone,Rajasthan,Rajesh Sharma,Reversed,Cash Withdrawal - Savings Account - Mar 2021,879176.46,108.14,4005029.06
TXN1264350,CUST14791,25-Dec-14,Credit,PRD0008,Credit Card,3094149.93,POS,South Zone,Maharashtra,mohan das,Pending,Credit - Credit Card - Dec 2014,556946.99,43.5,Rs.2537159.44
TXN8907588,CUST93284,08-04-2021,Cash Withdrawal,PRD0013,Insurance,427819.17,POS,east zone,Andhra Pradesh,lalita devi,Reversed,Cash Withdrawal - Insurance - Apr 2021,77007.45,454.99,350356.73
TXN2709743,CUST30648,15-11-2023,Interest Credit,PRD0006,Business Loan,Rs.1190944.05,Mobile App,North Zone,maharashtra,Sanjay Gupta,Pending,Interest Credit - Business Loan - Nov 2023,0,93.8,1190850.25
TXN6114129,CUST47416,29-01-2013,Debit,PRD0008,Credit Card,4880846.8,Branch,North Zone,Telangana,Sunita Rao,Pending,Debit - Credit Card - Jan 2013,0,226.74,4880620.06
TXN8429273,CUST91292,11-11-2024,Cash Deposit,PRD0001,Home Loan,919327.93,internet banking,East Zone,Rajasthan,vijay kumar,Failed,IMPS - Home Loan - Oct 2022,0,396.49,918931.44
TXN9610301,CUST25572,11-12-2017,  IMPS,PRD0011,RECURRING DEPOSIT,4369439.69,  ATM,North Zone,Kerala,Mohan Das,Reversed,IMPS - Recurring Deposit - Mar 2015,786499.14,102,3582838.55
TXN7387372,CUST80972,15-01-2018,EMI Payment,PRD0013,Insurance,3798621.51,Mobile App,North Zone,West Bengal,Kavitha Subramanian,Pending,EMI Payment - Insurance - Jan 2018,0,432.68,3798188.83
TXN2677373,CUST39762,31-07-2016,RTGS,PRD0010,Fixed Deposit,3222201.62,branch,South Zone,Rajasthan,Dhruv Gupta,Failed,RTGS - Fixed Deposit - Jul 2016,579996.29,97.74,2642107.59
TXN7289270,CUST16113,05-05-2023,UPI,PRD0004,Gold Loan,390981.31,Branch,Central Zone,West Bengal,Anita Bose,Reversed,UPI - Gold Loan - May 2023,70376.64,0,320604.47
TXN7100567,CUST98488,25-06-2020,  Debit,PRD0004,gold loan,2265528.96,Mobile App,North Zone,Gujarat,VIJAY KUMAR,Failed,Debit - Gold Loan - Oct 2018,0,217.23,2265311.73
TXN2944246,CUST70211,03-12-2016,Transfer,PRD0004,Gold Loan,3088901.76,ATM,Central Zone,West Bengal,sunita rao,Failed,Transfer - Gold Loan - Dec 2016,556002.32,179.47,2532719.97
TXN6823313,CUST69566,09-03-2021,Loan Disbursal,PRD0010,fixed deposit,4626266.76,  Phone Banking,West Zone,MAHARASHTRA,Ramesh Yadav,Pending,Loan Disbursal - Fixed Deposit - Sep 2022,832728.02,168.44,3793370.3
TXN6222441,CUST81476,09-04-2019,Cash Withdrawal,PRD0017,Auto Loan,4769874.84,MOBILE APP,East Zone,West Bengal,Rajesh Sharma,Pending,Cash Withdrawal - Auto Loan - Dec 2016,858577.47,0,3910908.36
TXN2651845,CUST13109,26-02-2019,LOAN DISBURSAL,PRD0014,OD Facility,Rs.116058.7,Internet Banking,South Zone,Andhra Pradesh,Vijay Kumar,Pending,Loan Disbursal - OD Facility - Feb 2019,20890.57,363.19,94804.94
TXN5235482,CUST12933,07-11-2013,Interest Credit,PRD0008,Credit Card,2400705.7,Phone Banking,East Zone,Uttar Pradesh,sanjay gupta,Reversed,Interest Credit - Credit Card - Mar 2022,432127.03,68.2,1968510.47
TXN5078309,CUST24029,21-May-16,debit,PRD0005,Education Loan,4825971.34,  ATM,south zone,  West Bengal,Sunita Rao,Completed,Debit - Education Loan - May 2016,0,Rs.325.7,4825645.64
TXN4951666,CUST58140,23-10-2023,Cash Withdrawal,PRD0009,SAVINGS ACCOUNT,1205358.66,ATM,  West Zone,Kerala,Mohan Das,Failed,Cash Withdrawal - Savings Account - Feb 2010,0,70.22,1205288.44
TXN6381741,CUST95649,19-02-2025,Credit,PRD0010,Fixed Deposit,3007731.11,Branch,South Zone,Punjab,Lalita Devi,Under Review,Credit - Fixed Deposit - Feb 2025,541391.6,239.63,2466099.88
TXN6789641,CUST10255,08-09-2025,IMPS,PRD0003,  Auto Loan,912503.09,Branch,NORTH ZONE,maharashtra,Ramesh Yadav,Failed,IMPS - Business Loan - Sep 2025,0,346.3,912156.79
TXN2248895,CUST37110,09-05-2024,Transfer,PRD0004,Gold Loan,31681.39,Mobile App,North Zone,Karnataka,  Sunita Rao,Failed,Transfer - Gold Loan - May 2024,0,254.1,25724.64
TXN3923989,CUST53420,17-10-2016,Cash Deposit,PRD0017,Auto Loan,1428714.99,Internet Banking,South Zone,Karnataka,  Sunita Rao,Failed,Cash Deposit - Auto Loan - Oct 2016,257168.7,445.28,1171101.01
TXN2973193,CUST23159,12-01-2018,Penalty Charge,PRD0009,Savings Account,4548777.74,ATM,WEST ZONE,Rajasthan,Lalita Devi,Reversed,Penalty Charge - Savings Account - Jan 2018,0,161.63,4548616.11
TXN9523692,CUST23159,12-01-2018,Penalty Charge,PRD0009,Savings Account,4548777.74,ATM,West Zone,Rajasthan,Lalita Devi,Completed,Penalty Charge - Savings Account - Jan 2018,0,161.63,4548616.11
TXN7832219,CUST63095,19-08-2019,IMPS,PRD0003,  Auto Loan,4759935.44,ATM,CENTRAL ZONE,Delhi,Kavitha Subramanian,Failed,IMPS - Home Loan - Feb 2014,856788.38,15.83,3903131.23
TXN8785224,CUST60096,02-03-2025,  Cash Deposit,PRD0010,Fixed Deposit,3150411.08,Mobile App,North Zone,Punjab,Amit Patel,Failed,Cash Deposit - Fixed Deposit - Feb 2025,567073.99,164.4,2583172.69
TXN1740912,CUST52568,08-06-2015,IMPS,PRD0009,Savings Account,2482949.61,Mobile App,Central Zone,madhya pradesh,Deepa Krishnan,Failed,Debit - Savings Account - Aug 2015,0,61.25,2482888.36
TXN6999719,CUST34435,25-04-2010,Loan Disbursal,PRD0012,Mutual Fund,Rs.840565.03,branch,east zone,  Haryana,Amit Patel,Completed,Loan Disbursal - Mutual Fund - May 2010,0,452.42,Rs.840112.61
TXN7743147,CUST25572,03-04-2012,Penalty Charge,PRD0011,Recurring Deposit,2935010.79,Branch,East Zone,delhi,Anita Bose,Under Review,Penalty Charge - Recurring Deposit - Apr 2012,Rs.528301.94,270.99,Rs.2406437.86
TXN4780174,CUST23159,22-Oct-15,Debit,PRD0014,OD Facility,3290278.88,Branch,Central Zone,  Odisha,Nitin Joshi,Reversed,Debit - OD Facility - Oct 2015,Rs.592250.2,293.18,2697735.5
TXN8806633,CUST43330,14-07-2014,Cash Deposit,PRD0013,  Insurance,3050719.44,NEFT/RTGS,South Zone,Odisha,Sunita Rao,Pending ,Cash Deposit - Insurance - Jul 2014,549129.5,117.56,2501472.38
TXN4866792,CUST43330,14-07-2014,Cash Deposit,PRD0013,Insurance,3050719.44,NEFT/RTGS,South Zone,Odisha,Sunita Rao,Completed,Cash Deposit - Insurance - Jul 2014,549129.5,117.56,2501472.38
TXN5285087,CUST31750,09-03-2021,Cash Deposit,PRD0006,Business Loan,557490.56,Phone Banking,East Zone,Maharashtra,Amit Patel,Failed,Cash Deposit - Business Loan - Dec 2024,0,495.81,556994.75
TXN6828807,CUST62797,01-Nov-11,EMI Payment,PRD0002,PERSONAL LOAN,2042824.68,INTERNET BANKING,south zone,MADHYA PRADESH,Rajesh Sharma,Pending,EMI Payment - Personal Loan - Nov 2011,0,167.34,2042657.34
TXN6581701,CUST88561,25-02-2022,Debit,PRD0011,Recurring Deposit,524811.57,Mobile App,Central Zone,uttar pradesh,SANJAY GUPTA,Under Review,Debit - Recurring Deposit - Feb 2022,0,489.41,524322.16
TXN5410391,CUST38329,05-09-2015,Interest Credit,PRD0007,Loan Against Property,504905.71,Mobile App,East Zone,Uttar Pradesh,Vijay Kumar,Failed,Interest Credit - Loan Against Property - Jun 2019,0,181.55,504724.16
TXN4601321,CUST29482,26-09-2012,CASH DEPOSIT,PRD0008,Credit Card,4477343.75,internet banking,West Zone,HARYANA,KAVITHA SUBRAMANIAN,Pending,Cash Deposit - Credit Card - Sep 2012,0,125.68,4477218.07
TXN9213416,CUST19658,28-11-2021,EMI Payment,PRD0008,credit card,1130956.67,Mobile App,NORTH ZONE,Tamil Nadu,Rajesh Sharma,Reversed,EMI Payment - Credit Card - Nov 2021,203572.2,264.72,927119.75
TXN4945132,CUST54852,10-04-2024,UPI,PRD0017,Auto Loan,3212808.48,ATM,South Zone,uttar pradesh,Sunita Rao,Failed,UPI - Auto Loan - Oct 2024,Rs.0,0,3212435.88
TXN8709912,CUST18993,01-10-2024,Penalty Charge,PRD0003,  Auto Loan,963980.5,Internet Banking,South Zone,Uttar Pradesh,RAJESH SHARMA,Reversed,Penalty Charge - Personal Loan - Oct 2024,173516.49,398.17,790065.84
TXN7039002,CUST50037,20-03-2013,Cash Deposit,PRD0001,HOME LOAN,1919813.41,POS,North Zone,punjab,  Meena Iyer,SUCCESS,Cash Deposit - Home Loan - Mar 2013,0,Rs.270.22,1919543.19
TXN8910062,CUST69921,22-01-2016,  EMI Payment,PRD0005,education loan,2928139.42,atm,South Zone,punjab,Arun Mehta,Completed,EMI Payment - Education Loan - Jan 2016,0,225.51,2927913.91
TXN7435623,CUST93634,10-Nov-17,RTGS,PRD0008,Credit Card,1474458.33,NEFT/RTGS,SOUTH ZONE,  Odisha,Ramesh Yadav,Under Review,RTGS - Credit Card - Nov 2017,265402.5,497.94,1208557.89
TXN3108607,CUST57294,18-04-2018,IMPS,PRD0007,Loan Against Property,2409441.25,Branch,East Zone,WEST BENGAL,Ramesh Yadav,Failed,IMPS - Loan Against Property - Nov 2019,433699.42,138.75,1975603.08
TXN2159218,CUST12050,09-12-2022,CREDIT,PRD0007,  Loan Against Property,614745.51,ATM,East Zone,Andhra Pradesh,Sunita Rao,completed,Credit - Loan Against Property - Sep 2022,0,92.56,614652.95
TXN9105332,CUST95119,19-Apr-11,Interest Credit,PRD0017,Auto Loan,3668386.91,Internet Banking,Central Zone,punjab,RAMESH YADAV,Pending,Interest Credit - Auto Loan - Apr 2011,Rs.0,424.07,3667962.84
TXN2817103,CUST12050,10-05-2016,neft,PRD0014,OD Facility,4515012.25,NEFT/RTGS,SOUTH ZONE,Odisha,NITIN JOSHI,Under Review,NEFT - OD Facility - May 2016,812702.2,35.51,4515012.25
TXN5840407,CUST52688,04-Dec-25,Penalty Charge,PRD0013,  Insurance,1368330.25,Branch,WEST ZONE,kerala,  Amit Patel,Completed,Penalty Charge - Insurance - Dec 2025,246299.44,484.95,1121545.86
TXN4928017,CUST58705,19-03-2013,RTGS,PRD0004,Gold Loan,528337.91,ATM,Central Zone,Madhya Pradesh,Nitin Joshi,Reversed,RTGS - Gold Loan - Mar 2013,Rs.95100.82,304.81,432932.28
TXN2681675,CUST30730,17-11-2018,UPI,PRD0017,Auto Loan,702768.47,NEFT/RTGS,  Central Zone,Karnataka,Kavitha Subramanian,Pending,UPI - Auto Loan - Nov 2018,126498.32,109.09,576161.06
TXN8139475,CUST80972,23-Sep-22,transfer,PRD0014,OD Facility,2793434.48,NEFT/RTGS,East Zone,tamil nadu,Priya Nair,Under Review,Transfer - OD Facility - Sep 2022,502818.21,386.5,2290229.77
TXN8828335,CUST11337,06-03-2013,NEFT,PRD0006,Business Loan,4185706.45,MOBILE APP,West Zone,  Maharashtra,vijay kumar,Pending,NEFT - Business Loan - Mar 2013,0,325.42,4185381.03
TXN9561085,CUST65478,17-Sep-16,Cash Withdrawal,PRD0008,credit card,54882.07,Internet Banking,North Zone,Kerala,rajesh sharma,Under Review,Cash Withdrawal - Credit Card - Sep 2016,0,115.2,54766.87
TXN7828918,CUST98488,25-06-2020,Cash Deposit,PRD0008,Credit Card,3584973.69,Branch,West Zone,Delhi,Priya Nair,Under Review,Cash Deposit - Credit Card - Sep 2017,645295.26,83.66,2939594.77
TXN2679821,CUST38110,25-06-2020,EMI Payment,PRD0075,  Education Loan,1924040.25,Mobile App,Central Zone,Madhya Pradesh,Vijay Kumar,Under Review,EMI Payment - Education Loan - Jan 2018,0,100.62,1923939.63
TXN4386220,CUST43330,13-03-2018,RTGS,PRD0013,Insurance,2333897.17,ATM,Central Zone,Karnataka,Priya Nair,Under Review,RTGS - Insurance - Mar 2018,0,240.91,2333656.26
TXN3334401,CUST40427,28-Jan-12,UPI,PRD0014,OD Facility,1853530.97,BRANCH,central zone,Punjab,Arun Mehta,Failed,UPI - OD Facility - Jan 2012,333635.57,322.23,1519573.17
TXN3300272,CUST40427,28-Jan-12,UPI,PRD0014,OD Facility,1853530.97,Branch,Central Zone,Punjab,Arun Mehta,Completed,UPI - OD Facility - Jan 2012,333635.57,322.23,1519573.17
TXN5635900,CUST12050,09-09-2010,  Transfer,PRD0005,Education Loan,2159654.16,Mobile App,Central Zone,Tamil Nadu,Sunita Rao,Failed,Transfer - Education Loan - Sep 2010,0,335.13,2159319.03
TXN3716817,CUST55075,24-03-2023,interest credit,PRD0003,  Auto Loan,4084300.95,ATM,Central Zone,Odisha,Arun Mehta,Failed,Interest Credit - Education Loan - Mar 2023,735174.17,93.57,3349033.21
TXN4606317,CUST40062,24-01-2025,Interest Credit,PRD0010,Fixed Deposit,4006128.7,neft/rtgs,North Zone,Andhra Pradesh,rajesh sharma,Failed,Interest Credit - Fixed Deposit - Jan 2025,0,63.93,4006064.77
TXN5932239,CUST78679,28-Dec-22,RTGS,PRD0066,  Fixed Deposit,882203.24,MOBILE APP,East Zone,Karnataka,Sanjay Gupta,Reversed,RTGS - Fixed Deposit - Dec 2022,158796.58,110.14,723296.52
TXN3587171,CUST93810,03-11-2016,neft,PRD0011,Recurring Deposit,Rs.3082122.43,POS,Central Zone,Rajasthan,Ramesh Yadav,Reversed,NEFT - Recurring Deposit - Oct 2025,554782.04,146.63,2527193.76
